category,day_of_week,bin_of_day,category,day_of_week,bin_of_day,count,mean,stdev,sem,cv,var,skew,kurt,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99
CAT,0,16,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,0,17,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
CAT,0,18,,,,13.000000,0.769231,0.599145,0.166173,0.778888,0.358974,0.065028,0.050649,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.400000,1.700000,1.880000
CAT,0,19,,,,13.000000,2.230769,1.165751,0.323321,0.522578,1.358974,-0.152288,-0.193365,2.000000,2.000000,2.200000,2.800000,3.000000,3.000000,3.000000,3.200000,3.800000,4.000000,4.000000,4.000000
CAT,0,20,,,,13.000000,2.769231,1.690850,0.468957,0.610585,2.858974,0.059311,0.368940,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.600000,4.200000,4.800000,5.400000,5.700000,5.880000
CAT,0,21,,,,13.000000,2.769231,1.589227,0.440772,0.573887,2.525641,-0.438172,-1.229841,3.000000,3.600000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.400000,4.700000,4.880000
CAT,0,22,,,,13.000000,3.000000,1.683251,0.466850,0.561084,2.833333,-0.371702,-1.076187,3.000000,3.600000,4.000000,4.000000,4.000000,4.000000,4.600000,5.000000,5.000000,5.000000,5.000000,5.000000
CAT,0,23,,,,13.000000,2.615385,1.709701,0.474186,0.653709,2.923077,0.240676,-1.210300,2.000000,2.600000,3.000000,3.000000,3.400000,4.000000,4.600000,5.000000,5.000000,5.000000,5.000000,5.000000
CAT,0,24,,,,13.000000,3.461538,2.066212,0.573064,0.596906,4.269231,1.404367,4.391825,3.000000,3.000000,3.200000,3.800000,4.000000,4.000000,4.000000,4.200000,4.800000,6.600000,7.800000,8.520000
CAT,0,25,,,,13.000000,2.846154,1.463224,0.405825,0.514106,2.141026,0.122770,-1.378213,3.000000,3.000000,3.200000,3.800000,4.000000,4.000000,4.000000,4.200000,4.800000,5.000000,5.000000,5.000000
